"File","Method","p","converged","time2"
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","MegaLMM_1.00_",64,NA,3300.03518780403
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","MegaLMM_2.00_",64,NA,11679.7925298298
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","phenix",128,NA,1740.418
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","MegaLMM_0.50_",128,NA,3506.47219763992
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","MegaLMM_1.00_",128,NA,8211.34531525731
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","MegaLMM_2.00_",128,NA,7590.92386532478
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","phenix",256,NA,4247.699
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","MegaLMM_0.50_",256,NA,6342.44001910468
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","MegaLMM_1.00_",256,NA,7560.52611844304
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","MegaLMM_2.00_",256,NA,6167.03320382088
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","phenix",512,NA,2088.586
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","MegaLMM_0.50_",512,NA,3945.52543214817
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","MegaLMM_1.00_",512,NA,4939.06530063746
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","MegaLMM_2.00_",512,NA,9117.40612562207
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","MegaLMM_0.50_",1024,NA,4706.02992910168
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","MegaLMM_1.00_",1024,NA,5753.51571238713
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","MegaLMM_2.00_",1024,NA,18582.7636190303
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","MegaLMM_0.50_",2048,NA,8863.36920617359
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","MegaLMM_1.00_",2048,NA,14031.9674273522
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","MegaLMM_2.00_",2048,NA,20529.9922355337
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","MegaLMM_0.50_",4096,NA,13152.5185015026
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","MegaLMM_1.00_",4096,NA,17255.62446599
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","MegaLMM_2.00_",4096,NA,29806.0863354831
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","MegaLMM_0.50_",8192,NA,24461.7362985508
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","MegaLMM_1.00_",8192,NA,30908.4645443489
"Results_At_1001/Times_At_1001_tmp_016_subset.csv","MegaLMM_2.00_",8192,NA,55588.7952439773
"Results_At_1001/Times_At_1001_tmp_016.csv","MTG2",4,FALSE,0.318
"Results_At_1001/Times_At_1001_tmp_016.csv","MCMCglmm",4,NA,12.6195884183257
"Results_At_1001/Times_At_1001_tmp_016.csv","phenix",4,NA,0.962000000000003
"Results_At_1001/Times_At_1001_tmp_016.csv","BSFG",4,NA,106.265
"Results_At_1001/Times_At_1001_tmp_016.csv","MTG2",8,FALSE,1.53200000000001
"Results_At_1001/Times_At_1001_tmp_016.csv","MCMCglmm",8,NA,35.1340287219328
"Results_At_1001/Times_At_1001_tmp_016.csv","phenix",8,NA,1.274
"Results_At_1001/Times_At_1001_tmp_016.csv","BSFG",8,NA,363.894
"Results_At_1001/Times_At_1001_tmp_016.csv","MTG2",16,FALSE,9.38300000000004
"Results_At_1001/Times_At_1001_tmp_016.csv","MCMCglmm",16,NA,114.401764459516
"Results_At_1001/Times_At_1001_tmp_016.csv","phenix",16,NA,4.476
"Results_At_1001/Times_At_1001_tmp_016.csv","BSFG",16,NA,411.867
"Results_At_1001/Times_At_1001_tmp_016.csv","MTG2",32,FALSE,126.462
"Results_At_1001/Times_At_1001_tmp_016.csv","MCMCglmm",32,NA,755.990058272312
"Results_At_1001/Times_At_1001_tmp_016.csv","phenix",32,NA,18.1089999999999
"Results_At_1001/Times_At_1001_tmp_016.csv","BSFG",32,NA,567.681
"Results_At_1001/Times_At_1001_tmp_016.csv","MTG2",64,TRUE,3125.254
"Results_At_1001/Times_At_1001_tmp_016.csv","MCMCglmm",64,NA,4844.86722217917
"Results_At_1001/Times_At_1001_tmp_016.csv","phenix",64,NA,131.032999999999
"Results_At_1001/Times_At_1001_tmp_016.csv","BSFG",64,NA,1079.627
"Results_At_1001/Times_At_1001_tmp_016.csv","phenix",128,NA,739.094999999999
"Results_At_1001/Times_At_1001_tmp_016.csv","BSFG",128,NA,2760.284
"Results_At_1001/Times_At_1001_tmp_016.csv","phenix",256,NA,2771.509
"Results_At_1001/Times_At_1001_tmp_016.csv","BSFG",256,NA,3943.047
"Results_At_1001/Times_At_1001_tmp_016.csv","phenix",512,NA,6337.161
"Results_At_1001/Times_At_1001_tmp_016.csv","BSFG",512,NA,10411.691
"Results_At_1001/Times_At_1001_tmp_016.csv","BSFG",1024,NA,6852.682
"Results_At_1001/Times_At_1001_tmp_016.csv","BSFG",2048,NA,9042.019
"Results_At_1001/Times_At_1001_tmp_016.csv","BSFG",4096,NA,17768.689
"Results_At_1001/Times_At_1001_tmp_016.csv","BSFG",8192,NA,30200.947
"Results_At_1001/Times_At_1001_tmp_017_all_all.csv","MegaLMM_0.50_",20842,NA,57737.3855316556
"Results_At_1001/Times_At_1001_tmp_017_all_all.csv","MegaLMM_1.00_",20842,NA,66026.0444099452
"Results_At_1001/Times_At_1001_tmp_017_all_all.csv","MegaLMM_2.00_",20842,NA,193425.886430737
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MTG2",4,FALSE,0.166
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MCMCglmm",4,NA,10.8974008812631
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","phenix",4,NA,1.084
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MegaLMM_0.50_",4,NA,113.740096100364
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MegaLMM_1.00_",4,NA,127.385438067699
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MegaLMM_2.00_",4,NA,243.305172340733
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MTG2",8,FALSE,1.221
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MCMCglmm",8,NA,32.2238958082655
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","phenix",8,NA,1.34699999999998
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MegaLMM_0.50_",8,NA,204.229955418212
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MegaLMM_1.00_",8,NA,247.951949340796
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MegaLMM_2.00_",8,NA,326.416697033382
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MTG2",16,FALSE,4.52099999999996
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MCMCglmm",16,NA,127.447518852021
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","phenix",16,NA,3.95800000000008
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MegaLMM_0.50_",16,NA,235.342759444657
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MegaLMM_1.00_",16,NA,503.096306675182
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MegaLMM_2.00_",16,NA,975.174495318514
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MTG2",32,FALSE,128.073
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MCMCglmm",32,NA,707.907172850417
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","phenix",32,NA,11.3529999999996
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MegaLMM_0.50_",32,NA,397.464158861193
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MegaLMM_1.00_",32,NA,1128.64710951959
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MegaLMM_2.00_",32,NA,1224.7758585135
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MTG2",64,TRUE,3202.313
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MCMCglmm",64,NA,4958.41755716494
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","phenix",64,NA,66.5589999999993
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MegaLMM_0.50_",64,NA,1320.69142780012
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MegaLMM_1.00_",64,NA,1577.26791404582
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MegaLMM_2.00_",64,NA,1224.0238653585
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","phenix",128,NA,240.825000000001
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MegaLMM_0.50_",128,NA,1476.4341590437
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MegaLMM_1.00_",128,NA,1279.73820201536
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MegaLMM_2.00_",128,NA,2123.52590061718
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","phenix",256,NA,768.143999999997
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MegaLMM_0.50_",256,NA,1580.86685543376
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MegaLMM_1.00_",256,NA,2314.87878078815
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MegaLMM_2.00_",256,NA,3933.99903887031
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","phenix",512,NA,2032.042
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MegaLMM_0.50_",512,NA,2587.96115389574
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MegaLMM_1.00_",512,NA,3442.06053874392
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MegaLMM_2.00_",512,NA,7406.01556346477
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MegaLMM_0.50_",1024,NA,3633.99945454451
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MegaLMM_1.00_",1024,NA,4910.3146541864
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MegaLMM_2.00_",1024,NA,10558.6359837615
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MegaLMM_0.50_",2048,NA,6198.01275461772
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MegaLMM_1.00_",2048,NA,8278.54782696202
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MegaLMM_2.00_",2048,NA,17216.6265832783
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MegaLMM_0.50_",4096,NA,11178.5894013423
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MegaLMM_1.00_",4096,NA,15005.9522662464
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MegaLMM_2.00_",4096,NA,29993.977602999
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MegaLMM_0.50_",8192,NA,71643.023505789
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MegaLMM_1.00_",8192,NA,27872.9806528608
"Results_At_1001/Times_At_1001_tmp_017_subset.csv","MegaLMM_2.00_",8192,NA,57600.0919948829
"Results_At_1001/Times_At_1001_tmp_017.csv","MTG2",4,FALSE,0.33
"Results_At_1001/Times_At_1001_tmp_017.csv","MCMCglmm",4,NA,10.9553290975665
"Results_At_1001/Times_At_1001_tmp_017.csv","phenix",4,NA,1.143
"Results_At_1001/Times_At_1001_tmp_017.csv","BSFG",4,NA,103.455
"Results_At_1001/Times_At_1001_tmp_017.csv","MTG2",8,FALSE,1.393
"Results_At_1001/Times_At_1001_tmp_017.csv","MCMCglmm",8,NA,34.0303687167025
"Results_At_1001/Times_At_1001_tmp_017.csv","phenix",8,NA,1.321
"Results_At_1001/Times_At_1001_tmp_017.csv","BSFG",8,NA,236.776
"Results_At_1001/Times_At_1001_tmp_017.csv","MTG2",16,FALSE,4.78300000000002
"Results_At_1001/Times_At_1001_tmp_017.csv","MCMCglmm",16,NA,125.697676173932
"Results_At_1001/Times_At_1001_tmp_017.csv","phenix",16,NA,3.46399999999994
"Results_At_1001/Times_At_1001_tmp_017.csv","BSFG",16,NA,255.134
"Results_At_1001/Times_At_1001_tmp_017.csv","MTG2",32,FALSE,125.395
"Results_At_1001/Times_At_1001_tmp_017.csv","MCMCglmm",32,NA,589.871452343898
"Results_At_1001/Times_At_1001_tmp_017.csv","phenix",32,NA,12.278
"Results_At_1001/Times_At_1001_tmp_017.csv","BSFG",32,NA,419.961
"Results_At_1001/Times_At_1001_tmp_017.csv","MTG2",64,TRUE,3296.456
"Results_At_1001/Times_At_1001_tmp_017.csv","MCMCglmm",64,NA,4782.54046748545
"Results_At_1001/Times_At_1001_tmp_017.csv","phenix",64,NA,78.4620000000014
"Results_At_1001/Times_At_1001_tmp_017.csv","BSFG",64,NA,765.977999999999
"Results_At_1001/Times_At_1001_tmp_017.csv","phenix",128,NA,205.772999999999
"Results_At_1001/Times_At_1001_tmp_017.csv","BSFG",128,NA,1041.909
"Results_At_1001/Times_At_1001_tmp_017.csv","phenix",256,NA,674.303
"Results_At_1001/Times_At_1001_tmp_017.csv","BSFG",256,NA,1249.068
"Results_At_1001/Times_At_1001_tmp_017.csv","phenix",512,NA,2034.395
"Results_At_1001/Times_At_1001_tmp_017.csv","BSFG",512,NA,2014.287
"Results_At_1001/Times_At_1001_tmp_017.csv","BSFG",1024,NA,3881.822
"Results_At_1001/Times_At_1001_tmp_017.csv","BSFG",2048,NA,6034.386
"Results_At_1001/Times_At_1001_tmp_017.csv","BSFG",4096,NA,10889.382
"Results_At_1001/Times_At_1001_tmp_017.csv","BSFG",8192,NA,20100.276
"Results_At_1001/Times_At_1001_tmp_017.csv","BSFG",20842,NA,47918.301
"Results_At_1001/Times_At_1001_tmp_018_all_all.csv","MegaLMM_0.50_",20842,NA,47321.4601154576
"Results_At_1001/Times_At_1001_tmp_018_all_all.csv","MegaLMM_1.00_",20842,NA,51349.4222633328
"Results_At_1001/Times_At_1001_tmp_018_all_all.csv","MegaLMM_2.00_",20842,NA,102227.100316744
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MTG2",4,FALSE,0.226999999999999
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MCMCglmm",4,NA,10.488777235256
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","phenix",4,NA,0.888999999999999
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MegaLMM_0.50_",4,NA,106.074629160583
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MegaLMM_1.00_",4,NA,129.505705306439
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MegaLMM_2.00_",4,NA,268.529575817646
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MTG2",8,FALSE,1.81099999999998
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MCMCglmm",8,NA,36.8851824169587
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","phenix",8,NA,2.57100000000003
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MegaLMM_0.50_",8,NA,187.155414312947
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MegaLMM_1.00_",8,NA,206.288867741747
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MegaLMM_2.00_",8,NA,284.476700336925
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MTG2",16,FALSE,9.61500000000001
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MCMCglmm",16,NA,152.431231248761
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","phenix",16,NA,3.00099999999998
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MegaLMM_0.50_",16,NA,205.127043270677
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MegaLMM_1.00_",16,NA,356.104849743443
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MegaLMM_2.00_",16,NA,685.951357202764
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MTG2",32,FALSE,93.616
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MCMCglmm",32,NA,789.094738048467
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","phenix",32,NA,8.03400000000011
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MegaLMM_0.50_",32,NA,345.134659069536
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MegaLMM_1.00_",32,NA,920.601954656906
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MegaLMM_2.00_",32,NA,894.678870818483
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MTG2",64,FALSE,1423.192
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MCMCglmm",64,NA,5014.7438936972
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","phenix",64,NA,40.5689999999995
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MegaLMM_0.50_",64,NA,1853.1884906376
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MegaLMM_1.00_",64,NA,1537.21618780858
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MegaLMM_2.00_",64,NA,1167.06452777047
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","phenix",128,NA,191.294
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MegaLMM_0.50_",128,NA,1780.5995181551
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MegaLMM_1.00_",128,NA,1357.25709630074
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MegaLMM_2.00_",128,NA,2024.37805770544
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","phenix",256,NA,826.589
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MegaLMM_0.50_",256,NA,1539.08811892027
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MegaLMM_1.00_",256,NA,2277.79689792963
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MegaLMM_2.00_",256,NA,3754.45634930172
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","phenix",512,NA,1941.993
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MegaLMM_0.50_",512,NA,2404.72915375495
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MegaLMM_1.00_",512,NA,3277.08469978072
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MegaLMM_2.00_",512,NA,6762.47652650482
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MegaLMM_0.50_",1024,NA,3461.98108984319
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MegaLMM_1.00_",1024,NA,4612.41770681473
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MegaLMM_2.00_",1024,NA,9474.79416897522
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MegaLMM_0.50_",2048,NA,5885.50090568779
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MegaLMM_1.00_",2048,NA,7574.1848758355
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MegaLMM_2.00_",2048,NA,15287.6254726482
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MegaLMM_0.50_",4096,NA,10674.4198414538
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MegaLMM_1.00_",4096,NA,13815.0436168105
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MegaLMM_2.00_",4096,NA,26953.6379153969
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MegaLMM_0.50_",8192,NA,21501.6742659608
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MegaLMM_1.00_",8192,NA,26150.1395700173
"Results_At_1001/Times_At_1001_tmp_018_subset.csv","MegaLMM_2.00_",8192,NA,64053.3463708621
"Results_At_1001/Times_At_1001_tmp_018.csv","MTG2",4,FALSE,0.305
"Results_At_1001/Times_At_1001_tmp_018.csv","MCMCglmm",4,NA,10.4184183954296
"Results_At_1001/Times_At_1001_tmp_018.csv","phenix",4,NA,0.835000000000001
"Results_At_1001/Times_At_1001_tmp_018.csv","BSFG",4,NA,101.996
"Results_At_1001/Times_At_1001_tmp_018.csv","MTG2",8,FALSE,1.81999999999999
"Results_At_1001/Times_At_1001_tmp_018.csv","MCMCglmm",8,NA,33.3879206766841
"Results_At_1001/Times_At_1001_tmp_018.csv","phenix",8,NA,2.054
"Results_At_1001/Times_At_1001_tmp_018.csv","BSFG",8,NA,238.249
"Results_At_1001/Times_At_1001_tmp_018.csv","MTG2",16,FALSE,10.181
"Results_At_1001/Times_At_1001_tmp_018.csv","MCMCglmm",16,NA,136.918108529265
"Results_At_1001/Times_At_1001_tmp_018.csv","phenix",16,NA,3.25599999999997
"Results_At_1001/Times_At_1001_tmp_018.csv","BSFG",16,NA,258.233
"Results_At_1001/Times_At_1001_tmp_018.csv","MTG2",32,FALSE,98.165
"Results_At_1001/Times_At_1001_tmp_018.csv","MCMCglmm",32,NA,751.774320785497
"Results_At_1001/Times_At_1001_tmp_018.csv","phenix",32,NA,8.46499999999992
"Results_At_1001/Times_At_1001_tmp_018.csv","BSFG",32,NA,387.252
"Results_At_1001/Times_At_1001_tmp_018.csv","MTG2",64,FALSE,1459.433
"Results_At_1001/Times_At_1001_tmp_018.csv","MCMCglmm",64,NA,4954.15315007206
"Results_At_1001/Times_At_1001_tmp_018.csv","phenix",64,NA,50.8769999999995
"Results_At_1001/Times_At_1001_tmp_018.csv","BSFG",64,NA,755.818
"Results_At_1001/Times_At_1001_tmp_018.csv","phenix",128,NA,191.127999999999
"Results_At_1001/Times_At_1001_tmp_018.csv","BSFG",128,NA,1032.604
"Results_At_1001/Times_At_1001_tmp_018.csv","phenix",256,NA,920.029999999999
"Results_At_1001/Times_At_1001_tmp_018.csv","BSFG",256,NA,1232.827
"Results_At_1001/Times_At_1001_tmp_018.csv","phenix",512,NA,2058.453
"Results_At_1001/Times_At_1001_tmp_018.csv","BSFG",512,NA,2064.217
"Results_At_1001/Times_At_1001_tmp_018.csv","BSFG",1024,NA,3958.129
"Results_At_1001/Times_At_1001_tmp_018.csv","BSFG",2048,NA,5872.34
"Results_At_1001/Times_At_1001_tmp_018.csv","BSFG",4096,NA,10122.438
"Results_At_1001/Times_At_1001_tmp_018.csv","BSFG",8192,NA,19455.702
"Results_At_1001/Times_At_1001_tmp_018.csv","BSFG",20842,NA,46096.148
"Results_At_1001/Times_At_1001_tmp_019_all_all.csv","MTG2",4,FALSE,0.162000000000001
"Results_At_1001/Times_At_1001_tmp_019_all_all.csv","MCMCglmm",4,NA,12.9671155584918
"Results_At_1001/Times_At_1001_tmp_019_all_all.csv","phenix",4,NA,1.321
"Results_At_1001/Times_At_1001_tmp_019_all_all.csv","MegaLMM_0.50_",4,NA,115.795583994536
"Results_At_1001/Times_At_1001_tmp_019_all_all.csv","MegaLMM_1.00_",4,NA,114.62244772863
"Results_At_1001/Times_At_1001_tmp_019_all_all.csv","MegaLMM_2.00_",4,NA,260.130342628663
"Results_At_1001/Times_At_1001_tmp_019_all_all.csv","MTG2",8,FALSE,0.774000000000001
"Results_At_1001/Times_At_1001_tmp_019_all_all.csv","MCMCglmm",8,NA,33.471247071247
"Results_At_1001/Times_At_1001_tmp_019_all_all.csv","phenix",8,NA,1.92599999999999
"Results_At_1001/Times_At_1001_tmp_019_all_all.csv","MegaLMM_0.50_",8,NA,191.243279661759
"Results_At_1001/Times_At_1001_tmp_019_all_all.csv","MegaLMM_1.00_",8,NA,245.130956403711
"Results_At_1001/Times_At_1001_tmp_019_all_all.csv","MegaLMM_2.00_",8,NA,333.726762572471
"Results_At_1001/Times_At_1001_tmp_019_all_all.csv","MTG2",16,FALSE,11.521
"Results_At_1001/Times_At_1001_tmp_019_all_all.csv","MCMCglmm",16,NA,141.427929384755
"Results_At_1001/Times_At_1001_tmp_019_all_all.csv","phenix",16,NA,4.68799999999987
"Results_At_1001/Times_At_1001_tmp_019_all_all.csv","MegaLMM_0.50_",16,NA,200.557828419587
"Results_At_1001/Times_At_1001_tmp_019_all_all.csv","MegaLMM_1.00_",16,NA,322.527027190356
"Results_At_1001/Times_At_1001_tmp_019_all_all.csv","MegaLMM_2.00_",16,NA,707.870101120713
"Results_At_1001/Times_At_1001_tmp_019_all_all.csv","MTG2",32,FALSE,209.893
"Results_At_1001/Times_At_1001_tmp_019_all_all.csv","MCMCglmm",32,NA,757.970785693805
"Results_At_1001/Times_At_1001_tmp_019_all_all.csv","phenix",32,NA,10.1759999999999
"Results_At_1001/Times_At_1001_tmp_019_all_all.csv","MegaLMM_0.50_",32,NA,343.329744342089
"Results_At_1001/Times_At_1001_tmp_019_all_all.csv","MegaLMM_1.00_",32,NA,907.374122995231
"Results_At_1001/Times_At_1001_tmp_019_all_all.csv","MegaLMM_2.00_",32,NA,1006.02140712736
"Results_At_1001/Times_At_1001_tmp_019_all_all.csv","MTG2",64,TRUE,2992.422
"Results_At_1001/Times_At_1001_tmp_019_all_all.csv","MCMCglmm",64,NA,5012.88610566495
"Results_At_1001/Times_At_1001_tmp_019_all_all.csv","phenix",64,NA,31.1200000000008
"Results_At_1001/Times_At_1001_tmp_019_all_all.csv","MegaLMM_0.50_",64,NA,1364.22292837483
"Results_At_1001/Times_At_1001_tmp_019_all_all.csv","MegaLMM_1.00_",64,NA,1401.48780887022
"Results_At_1001/Times_At_1001_tmp_019_all_all.csv","MegaLMM_2.00_",64,NA,1050.08599388565
"Results_At_1001/Times_At_1001_tmp_019_all_all.csv","phenix",128,NA,217.096
"Results_At_1001/Times_At_1001_tmp_019_all_all.csv","MegaLMM_0.50_",128,NA,1354.02257863559
"Results_At_1001/Times_At_1001_tmp_019_all_all.csv","MegaLMM_1.00_",128,NA,1185.37456077183
"Results_At_1001/Times_At_1001_tmp_019_all_all.csv","MegaLMM_2.00_",128,NA,1799.36979961741
"Results_At_1001/Times_At_1001_tmp_019_all_all.csv","phenix",256,NA,843.793000000001
"Results_At_1001/Times_At_1001_tmp_019_all_all.csv","MegaLMM_0.50_",256,NA,1506.71614366581
"Results_At_1001/Times_At_1001_tmp_019_all_all.csv","MegaLMM_1.00_",256,NA,2225.58442670491
"Results_At_1001/Times_At_1001_tmp_019_all_all.csv","MegaLMM_2.00_",256,NA,3826.18118890485
"Results_At_1001/Times_At_1001_tmp_019_all_subset2.csv","MegaLMM_0.50_",512,NA,2869.19723271069
"Results_At_1001/Times_At_1001_tmp_019_all_subset2.csv","MegaLMM_1.00_",512,NA,3725.66935979149
"Results_At_1001/Times_At_1001_tmp_019_all_subset2.csv","MegaLMM_2.00_",512,NA,7434.60690263237
"Results_At_1001/Times_At_1001_tmp_019_all_subset2.csv","MegaLMM_0.50_",1024,NA,4356.80227541098
"Results_At_1001/Times_At_1001_tmp_019_all_subset2.csv","MegaLMM_1.00_",1024,NA,4804.23443983588
"Results_At_1001/Times_At_1001_tmp_019_all_subset2.csv","MegaLMM_2.00_",1024,NA,9856.5685261808
"Results_At_1001/Times_At_1001_tmp_019_all_subset2.csv","MegaLMM_0.50_",2048,NA,6063.41335609345
"Results_At_1001/Times_At_1001_tmp_019_all_subset2.csv","MegaLMM_1.00_",2048,NA,7746.48008166702
"Results_At_1001/Times_At_1001_tmp_019_all_subset2.csv","MegaLMM_2.00_",2048,NA,15459.8005662755
"Results_At_1001/Times_At_1001_tmp_019_all_subset2.csv","MegaLMM_0.50_",4096,NA,10908.4019643826
"Results_At_1001/Times_At_1001_tmp_019_all_subset2.csv","MegaLMM_1.00_",4096,NA,14016.7755476618
"Results_At_1001/Times_At_1001_tmp_019_all_subset2.csv","MegaLMM_2.00_",4096,NA,27363.0693882425
"Results_At_1001/Times_At_1001_tmp_019_subset.csv","MTG2",4,FALSE,0.125999999999999
"Results_At_1001/Times_At_1001_tmp_019_subset.csv","MCMCglmm",4,NA,12.9507450048262
"Results_At_1001/Times_At_1001_tmp_019_subset.csv","phenix",4,NA,1.172
