"x","Method","p","trait","p_cor","g_cor","Rhat"
"Results_At_1001/Gcor_007_subset.csv","MTG2",4,"AT5G39760",0.102888228007887,-0.00330096461718771,1.00195885222313
"Results_At_1001/Gcor_007_subset.csv","MCMCglmm",4,"AT5G39760",0.261662641922931,0.261977942674655,1.00442148225795
"Results_At_1001/Gcor_007_subset.csv","phenix",4,"AT5G39760",0.203685491878958,0.178862629939893,1.00185606347508
"Results_At_1001/Gcor_007_subset.csv","MegaLMM_0.50_",4,"AT5G39760",0.225330094183569,0.180288035366896,0.999322845536263
"Results_At_1001/Gcor_007_subset.csv","MegaLMM_1.00_",4,"AT5G39760",0.252824245058268,0.226606162514715,1.00504900920921
"Results_At_1001/Gcor_007_subset.csv","MegaLMM_2.00_",4,"AT5G39760",0.263014845333019,0.246789244384681,1.01301140095742
"Results_At_1001/Gcor_007_subset.csv","rrBLUP",4,"AT5G39760",0.191615714571732,0.111341762851218,0.998418065292074
"Results_At_1001/Gcor_007_subset.csv","MTG2",8,"AT5G39760",0.115942933849128,0.0539359574852933,0.999082922869626
"Results_At_1001/Gcor_007_subset.csv","MCMCglmm",8,"AT5G39760",0.421275372585416,0.502150905650454,0.999192667954834
"Results_At_1001/Gcor_007_subset.csv","phenix",8,"AT5G39760",0.483039763585182,0.582085747392825,1.00025211740335
"Results_At_1001/Gcor_007_subset.csv","MegaLMM_0.50_",8,"AT5G39760",0.311391874583186,0.330572905088828,1.0018380142872
"Results_At_1001/Gcor_007_subset.csv","MegaLMM_1.00_",8,"AT5G39760",0.339424988270377,0.375117428286578,1.0213561867205
"Results_At_1001/Gcor_007_subset.csv","MegaLMM_2.00_",8,"AT5G39760",0.338126113300628,0.386907500339935,1.01784041513993
"Results_At_1001/Gcor_007_subset.csv","rrBLUP",8,"AT5G39760",0.191615714571732,0.107110293296415,1.00129749838174
"Results_At_1001/Gcor_007_subset.csv","MTG2",16,"AT5G39760",0.393757509046845,0.488496886176189,1.00249852390984
"Results_At_1001/Gcor_007_subset.csv","MCMCglmm",16,"AT5G39760",0.46876387304408,0.572181861690334,1.01136516474147
"Results_At_1001/Gcor_007_subset.csv","phenix",16,"AT5G39760",0.47092805520875,0.613968411453931,1.01664601705374
"Results_At_1001/Gcor_007_subset.csv","MegaLMM_0.50_",16,"AT5G39760",0.403201686959396,0.485429970325264,1.00377683597983
"Results_At_1001/Gcor_007_subset.csv","MegaLMM_1.00_",16,"AT5G39760",0.423407146089681,0.486194069943812,0.998123096351033
"Results_At_1001/Gcor_007_subset.csv","MegaLMM_2.00_",16,"AT5G39760",0.471684130342187,0.553365989462176,0.998170583953757
"Results_At_1001/Gcor_007_subset.csv","rrBLUP",16,"AT5G39760",0.191615714571732,0.10899707401791,1.00010780530989
"Results_At_1001/Gcor_007_subset.csv","MTG2",32,"AT5G39760",0.413492573604043,0.498365707913535,1.0087548791614
"Results_At_1001/Gcor_007_subset.csv","MCMCglmm",32,"AT5G39760",0.545612847598485,0.65023601706644,1.00159749298024
"Results_At_1001/Gcor_007_subset.csv","phenix",32,"AT5G39760",0.519437811947707,0.698602205868804,1.01849268963469
"Results_At_1001/Gcor_007_subset.csv","MegaLMM_0.50_",32,"AT5G39760",0.489227641770428,0.574925129661207,1.0030044180559
"Results_At_1001/Gcor_007_subset.csv","MegaLMM_1.00_",32,"AT5G39760",0.558545743872723,0.653501855527832,1.00006389033947
"Results_At_1001/Gcor_007_subset.csv","MegaLMM_2.00_",32,"AT5G39760",0.56240963906552,0.661077507102922,1.02352863080539
"Results_At_1001/Gcor_007_subset.csv","rrBLUP",32,"AT5G39760",0.191615714571732,0.121772407460539,0.998546300940557
"Results_At_1001/Gcor_007_subset.csv","MTG2",64,"AT5G39760",0.227007094670016,0.249288709457488,1.00148099163546
"Results_At_1001/Gcor_007_subset.csv","MCMCglmm",64,"AT5G39760",0.625753526545501,0.718180755189219,1.00506258597106
"Results_At_1001/Gcor_007_subset.csv","phenix",64,"AT5G39760",0.599328464497993,0.774581373362137,0.998073204230753
"Results_At_1001/Gcor_007_subset.csv","MegaLMM_0.50_",64,"AT5G39760",0.602118496540611,0.693884077106209,1.00288768983031
"Results_At_1001/Gcor_007_subset.csv","MegaLMM_1.00_",64,"AT5G39760",0.575466511006261,0.66838276263175,0.999088954122719
"Results_At_1001/Gcor_007_subset.csv","MegaLMM_2.00_",64,"AT5G39760",0.673511802529773,0.774546219449082,0.999062082106416
"Results_At_1001/Gcor_007_subset.csv","rrBLUP",64,"AT5G39760",0.191615714571732,0.100831988476034,0.998743036352756
"Results_At_1001/Gcor_007_subset.csv","phenix",128,"AT5G39760",0.692954970266452,0.879100683616449,1.07131361992545
"Results_At_1001/Gcor_007_subset.csv","MegaLMM_0.50_",128,"AT5G39760",0.695884655370749,0.797648630144934,0.998411683569164
"Results_At_1001/Gcor_007_subset.csv","MegaLMM_1.00_",128,"AT5G39760",0.667975630813027,0.767444295501567,0.998825484032439
"Results_At_1001/Gcor_007_subset.csv","MegaLMM_2.00_",128,"AT5G39760",0.713983945276117,0.81783314714499,1.00650890266226
"Results_At_1001/Gcor_007_subset.csv","rrBLUP",128,"AT5G39760",0.191615714571732,0.110873118138477,1.00246673330229
"Results_At_1001/Gcor_007_subset.csv","phenix",256,"AT5G39760",0.760670443716658,0.928265648576939,1.01849119937579
"Results_At_1001/Gcor_007_subset.csv","MegaLMM_0.50_",256,"AT5G39760",0.633444107070169,0.725895519702502,0.999046628700391
"Results_At_1001/Gcor_007_subset.csv","MegaLMM_1.00_",256,"AT5G39760",0.652040568817372,0.756280363194806,1.01773900351895
"Results_At_1001/Gcor_007_subset.csv","MegaLMM_2.00_",256,"AT5G39760",0.684571272667622,0.7845758021767,0.998608538063234
"Results_At_1001/Gcor_007_subset.csv","rrBLUP",256,"AT5G39760",0.191615714571732,0.113742897273271,1.0002370829457
"Results_At_1001/Gcor_007_subset.csv","phenix",512,"AT5G39760",0.776176887465694,0.899571160254799,1.03177174929212
"Results_At_1001/Gcor_007_subset.csv","MegaLMM_0.50_",512,"AT5G39760",0.625180437476402,0.720308562207125,1.00708071030254
"Results_At_1001/Gcor_007_subset.csv","MegaLMM_1.00_",512,"AT5G39760",0.596352857675992,0.682175427419535,0.997999391572963
"Results_At_1001/Gcor_007_subset.csv","MegaLMM_2.00_",512,"AT5G39760",0.64954434941461,0.748471073441989,1.00074286579496
"Results_At_1001/Gcor_007_subset.csv","rrBLUP",512,"AT5G39760",0.191615714571732,0.10267674200975,0.999571806742235
"Results_At_1001/Gcor_007_subset.csv","MegaLMM_0.50_",1024,"AT5G39760",0.730682223845284,0.837746638485134,0.998542628423303
"Results_At_1001/Gcor_007_subset.csv","MegaLMM_1.00_",1024,"AT5G39760",0.723801021283564,0.820947099478867,1.00029125157707
"Results_At_1001/Gcor_007_subset.csv","MegaLMM_2.00_",1024,"AT5G39760",0.710130377897174,0.804878172044851,0.998658584100146
"Results_At_1001/Gcor_007_subset.csv","rrBLUP",1024,"AT5G39760",0.191615714571732,0.108485053406224,1.00072212260035
"Results_At_1001/Gcor_007_subset.csv","MegaLMM_0.50_",2048,"AT5G39760",0.645996062452783,0.748516460244667,1.00052779305764
"Results_At_1001/Gcor_007_subset.csv","MegaLMM_1.00_",2048,"AT5G39760",0.685339535129933,0.795088005329865,1.00265240654559
"Results_At_1001/Gcor_007_subset.csv","MegaLMM_2.00_",2048,"AT5G39760",0.691962440682785,0.791758177103372,1.0145737777404
"Results_At_1001/Gcor_007_subset.csv","rrBLUP",2048,"AT5G39760",0.191615714571732,0.115504414872406,1.0001035313195
"Results_At_1001/Gcor_007_subset.csv","MegaLMM_0.50_",4096,"AT5G39760",0.649537404313251,0.764329270580861,1.00349798428046
"Results_At_1001/Gcor_007_subset.csv","MegaLMM_1.00_",4096,"AT5G39760",0.6806229796878,0.804035016825932,0.998598692527204
"Results_At_1001/Gcor_007_subset.csv","MegaLMM_2.00_",4096,"AT5G39760",0.688738775613555,0.788195781349408,1.00573048689964
"Results_At_1001/Gcor_007_subset.csv","rrBLUP",4096,"AT5G39760",0.191615714571732,0.115926533010526,0.999298319314474
"Results_At_1001/Gcor_007_subset.csv","MegaLMM_0.50_",8192,"AT5G39760",0.664289944229467,0.77383504709169,1.01058466437649
"Results_At_1001/Gcor_007_subset.csv","MegaLMM_1.00_",8192,"AT5G39760",0.739364892565706,0.837599855624436,1.0110347954072
"Results_At_1001/Gcor_007_subset.csv","MegaLMM_2.00_",8192,"AT5G39760",0.790489006708719,0.897636190527122,1.00189120560705
"Results_At_1001/Gcor_007_subset.csv","rrBLUP",8192,"AT5G39760",0.191615714571732,0.106088353687049,0.999634981869039
"Results_At_1001/Gcor_008_all.csv","MegaLMM_0.50_",20842,"AT1G06640",0.698756338913067,0.805603618127356,1.00572306215903
"Results_At_1001/Gcor_008_all.csv","MegaLMM_1.00_",20842,"AT1G06640",0.695657585297181,0.780218193456566,1.00059722777483
"Results_At_1001/Gcor_008_all.csv","MegaLMM_2.00_",20842,"AT1G06640",0.720941642771056,0.829130556720115,1.0398116723613
"Results_At_1001/Gcor_008_all.csv","rrBLUP",20842,"AT1G06640",0.502501968175292,0.461656046506274,0.999393840667027
"Results_At_1001/Gcor_008_subset.csv","MTG2",4,"AT1G06640",0.455420328938638,0.36627366336764,1.0008572495047
"Results_At_1001/Gcor_008_subset.csv","MCMCglmm",4,"AT1G06640",0.490680313504552,0.41097544056774,0.998785296538532
"Results_At_1001/Gcor_008_subset.csv","phenix",4,"AT1G06640",0.217937226197305,0.139730096448949,0.998173073417428
"Results_At_1001/Gcor_008_subset.csv","MegaLMM_0.50_",4,"AT1G06640",0.501374896211733,0.438091510995951,0.999279571280278
"Results_At_1001/Gcor_008_subset.csv","MegaLMM_1.00_",4,"AT1G06640",0.507797126034153,0.470336548705042,0.998209587088463
"Results_At_1001/Gcor_008_subset.csv","MegaLMM_2.00_",4,"AT1G06640",0.499713136082734,0.440079420690199,1.00737208423725
"Results_At_1001/Gcor_008_subset.csv","rrBLUP",4,"AT1G06640",0.502501968175292,0.427811497378018,1.03500235223438
"Results_At_1001/Gcor_008_subset.csv","MTG2",8,"AT1G06640",0.413653269369278,0.287153827945349,0.999659962617302
"Results_At_1001/Gcor_008_subset.csv","MCMCglmm",8,"AT1G06640",0.547789065628446,0.528084834614795,1.03009672939053
"Results_At_1001/Gcor_008_subset.csv","phenix",8,"AT1G06640",0.341843788698715,0.290653371452163,1.00014132888863
"Results_At_1001/Gcor_008_subset.csv","MegaLMM_0.50_",8,"AT1G06640",0.506908319239204,0.443884476025089,1.00063405468611
"Results_At_1001/Gcor_008_subset.csv","MegaLMM_1.00_",8,"AT1G06640",0.526813218065083,0.467173787076703,0.998544836805811
"Results_At_1001/Gcor_008_subset.csv","MegaLMM_2.00_",8,"AT1G06640",0.526176583601943,0.490023050958329,1.00642180093895
"Results_At_1001/Gcor_008_subset.csv","rrBLUP",8,"AT1G06640",0.502501968175292,0.424938643342438,1.00383141570686
"Results_At_1001/Gcor_008_subset.csv","MTG2",16,"AT1G06640",0.452072670031541,0.38517692343679,0.999295077488108
"Results_At_1001/Gcor_008_subset.csv","MCMCglmm",16,"AT1G06640",0.611984375629784,0.65093056740819,1.00416199888525
"Results_At_1001/Gcor_008_subset.csv","phenix",16,"AT1G06640",0.409770683294827,0.429687474190603,0.999756557985951
"Results_At_1001/Gcor_008_subset.csv","MegaLMM_0.50_",16,"AT1G06640",0.507525320901985,0.458561174848147,1.00172456888537
"Results_At_1001/Gcor_008_subset.csv","MegaLMM_1.00_",16,"AT1G06640",0.610049492320811,0.665494026247152,1.02336799517859
"Results_At_1001/Gcor_008_subset.csv","MegaLMM_2.00_",16,"AT1G06640",0.603615541406189,0.649393140006547,1.05288931024789
"Results_At_1001/Gcor_008_subset.csv","rrBLUP",16,"AT1G06640",0.502501968175292,0.430310835937297,1.01327694884906
"Results_At_1001/Gcor_008_subset.csv","MTG2",32,"AT1G06640",0.467506494124456,0.377387882011313,0.99814392954433
"Results_At_1001/Gcor_008_subset.csv","MCMCglmm",32,"AT1G06640",0.616634589225395,0.674154523160302,1.0103839458241
"Results_At_1001/Gcor_008_subset.csv","phenix",32,"AT1G06640",0.464139009925718,0.458940979751926,1.00169055972894
"Results_At_1001/Gcor_008_subset.csv","MegaLMM_0.50_",32,"AT1G06640",0.636792688913975,0.73090561554023,1.00503545183136
"Results_At_1001/Gcor_008_subset.csv","MegaLMM_1.00_",32,"AT1G06640",0.635197411807251,0.672238931945207,1.01539460718314
"Results_At_1001/Gcor_008_subset.csv","MegaLMM_2.00_",32,"AT1G06640",0.631347966745097,0.721637806287384,1.01491916602585
"Results_At_1001/Gcor_008_subset.csv","rrBLUP",32,"AT1G06640",0.502501968175292,0.426165856635494,1.000112364368
"Results_At_1001/Gcor_008_subset.csv","MTG2",64,"AT1G06640",0.460098436881648,0.370097034374915,1.00163608039885
"Results_At_1001/Gcor_008_subset.csv","MCMCglmm",64,"AT1G06640",0.631726047045778,0.693014312415809,0.999892869688553
"Results_At_1001/Gcor_008_subset.csv","phenix",64,"AT1G06640",0.520834376762044,0.543584544677966,0.999789420455159
"Results_At_1001/Gcor_008_subset.csv","MegaLMM_0.50_",64,"AT1G06640",0.656730029449404,0.786098688432096,1.14298839161139
"Results_At_1001/Gcor_008_subset.csv","MegaLMM_1.00_",64,"AT1G06640",0.632289167740778,0.666366212826065,1.00783961771427
"Results_At_1001/Gcor_008_subset.csv","MegaLMM_2.00_",64,"AT1G06640",0.632376959874364,0.698707261521467,1.00735925377933
"Results_At_1001/Gcor_008_subset.csv","rrBLUP",64,"AT1G06640",0.502501968175292,0.433728848970688,0.999375765852117
"Results_At_1001/Gcor_008_subset.csv","phenix",128,"AT1G06640",0.481407001609098,0.480038306558215,1.00149701701992
"Results_At_1001/Gcor_008_subset.csv","MegaLMM_0.50_",128,"AT1G06640",0.654627768030136,0.734358695495056,1.05363387778721
"Results_At_1001/Gcor_008_subset.csv","MegaLMM_1.00_",128,"AT1G06640",0.609257589906089,0.719203020113963,1.02606777611014
"Results_At_1001/Gcor_008_subset.csv","MegaLMM_2.00_",128,"AT1G06640",0.658259414500375,0.728542129251264,1.00655645272951
"Results_At_1001/Gcor_008_subset.csv","rrBLUP",128,"AT1G06640",0.502501968175292,0.433015416174175,1.00115832011338
"Results_At_1001/Gcor_008_subset.csv","phenix",256,"AT1G06640",0.373733002389935,0.389701626126546,1.00541473318139
"Results_At_1001/Gcor_008_subset.csv","MegaLMM_0.50_",256,"AT1G06640",0.663447819590056,0.776229090600911,1.05230850969204
"Results_At_1001/Gcor_008_subset.csv","MegaLMM_1.00_",256,"AT1G06640",0.660711440599743,0.754080728427231,1.04180351396366
"Results_At_1001/Gcor_008_subset.csv","MegaLMM_2.00_",256,"AT1G06640",0.657514216192595,0.750846070100143,1.00910728605359
"Results_At_1001/Gcor_008_subset.csv","rrBLUP",256,"AT1G06640",0.502501968175292,0.455553223396544,0.998410527377599
"Results_At_1001/Gcor_008_subset.csv","phenix",512,"AT1G06640",0.371149951837891,0.374069173867281,1.00287747896135
"Results_At_1001/Gcor_008_subset.csv","MegaLMM_0.50_",512,"AT1G06640",0.651267625682109,0.730841550235064,1.00586478249813
"Results_At_1001/Gcor_008_subset.csv","MegaLMM_1.00_",512,"AT1G06640",0.63473427958949,0.762883805981736,1.01961151108849
"Results_At_1001/Gcor_008_subset.csv","MegaLMM_2.00_",512,"AT1G06640",0.647547964503015,0.752563330595748,1.02734193541845
"Results_At_1001/Gcor_008_subset.csv","rrBLUP",512,"AT1G06640",0.502501968175292,0.436808062376375,1.00146568092547
"Results_At_1001/Gcor_008_subset.csv","MegaLMM_0.50_",1024,"AT1G06640",0.650258975468414,0.78933545101426,1.00920799017613
"Results_At_1001/Gcor_008_subset.csv","MegaLMM_1.00_",1024,"AT1G06640",0.675529377205351,0.720832219132697,1.01129187338869
"Results_At_1001/Gcor_008_subset.csv","MegaLMM_2.00_",1024,"AT1G06640",0.656653119944524,0.762953181347066,1.00248977284248
"Results_At_1001/Gcor_008_subset.csv","rrBLUP",1024,"AT1G06640",0.502501968175292,0.444704186340301,1.00177042688435
"Results_At_1001/Gcor_008_subset.csv","MegaLMM_0.50_",2048,"AT1G06640",0.676045218514661,0.767940942514796,1.19169567648025
"Results_At_1001/Gcor_008_subset.csv","MegaLMM_1.00_",2048,"AT1G06640",0.674260342816486,0.792404328106514,1.1436908863044
"Results_At_1001/Gcor_008_subset.csv","MegaLMM_2.00_",2048,"AT1G06640",0.67529064452389,0.758445351608664,1.03128190125466
"Results_At_1001/Gcor_008_subset.csv","rrBLUP",2048,"AT1G06640",0.502501968175292,0.44360142471625,0.999692929546983
"Results_At_1001/Gcor_008_subset.csv","MegaLMM_0.50_",4096,"AT1G06640",0.681412743132533,0.840957995591542,1.12420052120421
"Results_At_1001/Gcor_008_subset.csv","MegaLMM_1.00_",4096,"AT1G06640",0.67541024567748,0.764674525443185,1.03171493455521
"Results_At_1001/Gcor_008_subset.csv","MegaLMM_2.00_",4096,"AT1G06640",0.689815577860015,0.808199657141487,1.02310943335361
"Results_At_1001/Gcor_008_subset.csv","rrBLUP",4096,"AT1G06640",0.502501968175292,0.443916816430355,1.00172906723405
"Results_At_1001/Gcor_008_subset.csv","MegaLMM_0.50_",8192,"AT1G06640",0.697693419608752,0.812236736594142,1.0083440504151
"Results_At_1001/Gcor_008_subset.csv","MegaLMM_1.00_",8192,"AT1G06640",0.699898900444677,0.813095210562867,1.01498600335142
"Results_At_1001/Gcor_008_subset.csv","MegaLMM_2.00_",8192,"AT1G06640",0.694889171825944,0.81098978700802,1.13407752519682
"Results_At_1001/Gcor_008_subset.csv","rrBLUP",8192,"AT1G06640",0.502501968175292,0.440372123686236,0.999415260348576
"Results_At_1001/Gcor_009_all.csv","MegaLMM_0.50_",20842,"AT2G01818",0.307686509228297,0.329658907734799,1.00244919915097
"Results_At_1001/Gcor_009_all.csv","MegaLMM_1.00_",20842,"AT2G01818",0.471690788708047,0.583558627528113,1.00471577569146
"Results_At_1001/Gcor_009_all.csv","MegaLMM_2.00_",20842,"AT2G01818",0.48936739262245,0.586437866261313,1.00318655225166
"Results_At_1001/Gcor_009_all.csv","rrBLUP",20842,"AT2G01818",0.157675333184637,0.129030171801198,1.00654661272575
"Results_At_1001/Gcor_009_subset.csv","MTG2",4,"AT2G01818",0.105715740674155,0.0903411117087888,0.999239526916523
"Results_At_1001/Gcor_009_subset.csv","MCMCglmm",4,"AT2G01818",0.187236637264597,0.20390539005238,1.00409051872599
"Results_At_1001/Gcor_009_subset.csv","phenix",4,"AT2G01818",0.194469558064087,0.26530522925193,0.999486757930683
"Results_At_1001/Gcor_009_subset.csv","MegaLMM_0.50_",4,"AT2G01818",0.202837966081353,0.234007878572302,1.00190752074872
"Results_At_1001/Gcor_009_subset.csv","MegaLMM_1.00_",4,"AT2G01818",0.208641830041201,0.235471091796907,1.00059720026909
"Results_At_1001/Gcor_009_subset.csv","MegaLMM_2.00_",4,"AT2G01818",0.200922467031114,0.229343524999271,0.998950036664573
"Results_At_1001/Gcor_009_subset.csv","rrBLUP",4,"AT2G01818",0.157675333184637,0.129961301443071,1.00306215623817
"Results_At_1001/Gcor_009_subset.csv","MTG2",8,"AT2G01818",0.200429316428556,0.286950531577254,0.998625994410848
"Results_At_1001/Gcor_009_subset.csv","MCMCglmm",8,"AT2G01818",0.289362317381939,0.351049428104138,1.01918084468059
"Results_At_1001/Gcor_009_subset.csv","phenix",8,"AT2G01818",0.30441167381236,0.417303733008798,1.00176030173491
"Results_At_1001/Gcor_009_subset.csv","MegaLMM_0.50_",8,"AT2G01818",0.179533815190074,0.183342164871658,0.999549470459034
"Results_At_1001/Gcor_009_subset.csv","MegaLMM_1.00_",8,"AT2G01818",0.219496434443522,0.257955114787,1.00183291814606
"Results_At_1001/Gcor_009_subset.csv","MegaLMM_2.00_",8,"AT2G01818",0.206498518526311,0.229541745977457,1.00421602134889
"Results_At_1001/Gcor_009_subset.csv","rrBLUP",8,"AT2G01818",0.157675333184637,0.132564744327978,0.998636145229183
"Results_At_1001/Gcor_009_subset.csv","MTG2",16,"AT2G01818",0.258020654739452,0.318443176142575,1.0060079255603
"Results_At_1001/Gcor_009_subset.csv","MCMCglmm",16,"AT2G01818",0.278225915048506,0.337739803036538,0.998391190506442
"Results_At_1001/Gcor_009_subset.csv","phenix",16,"AT2G01818",0.30776140010774,0.427591360858291,1.00644005799276
"Results_At_1001/Gcor_009_subset.csv","MegaLMM_0.50_",16,"AT2G01818",0.158385237783668,0.143203386494142,0.999747999650105
"Results_At_1001/Gcor_009_subset.csv","MegaLMM_1.00_",16,"AT2G01818",0.203016688421814,0.214692804229018,1.00912761033343
"Results_At_1001/Gcor_009_subset.csv","MegaLMM_2.00_",16,"AT2G01818",0.217973564214985,0.238965135047036,1.00335477132679
"Results_At_1001/Gcor_009_subset.csv","rrBLUP",16,"AT2G01818",0.157675333184637,0.124083833683436,1.00021979106511
"Results_At_1001/Gcor_009_subset.csv","MTG2",32,"AT2G01818",0.186853054857233,0.189275623450959,0.99860539145081
"Results_At_1001/Gcor_009_subset.csv","MCMCglmm",32,"AT2G01818",0.331342402041282,0.420328160385031,1.00148816216708
"Results_At_1001/Gcor_009_subset.csv","phenix",32,"AT2G01818",0.269061258873661,0.3488271497897,1.02207856527347
"Results_At_1001/Gcor_009_subset.csv","MegaLMM_0.50_",32,"AT2G01818",0.303481977210086,0.360273906581916,0.999344930861256
"Results_At_1001/Gcor_009_subset.csv","MegaLMM_1.00_",32,"AT2G01818",0.312282043228449,0.380326674558733,0.999632439585587
"Results_At_1001/Gcor_009_subset.csv","MegaLMM_2.00_",32,"AT2G01818",0.310996761726558,0.382624981036134,0.998036223071047
"Results_At_1001/Gcor_009_subset.csv","rrBLUP",32,"AT2G01818",0.157675333184637,0.122014707428902,1.01054592631743
"Results_At_1001/Gcor_009_subset.csv","MTG2",64,"AT2G01818",0.160160557394834,0.11956629381884,1.00786956903775
"Results_At_1001/Gcor_009_subset.csv","MCMCglmm",64,"AT2G01818",0.374448694132278,0.486529109401068,1.00410963923396
"Results_At_1001/Gcor_009_subset.csv","phenix",64,"AT2G01818",0.313002633239215,0.394926326318331,1.00861534509285
"Results_At_1001/Gcor_009_subset.csv","MegaLMM_0.50_",64,"AT2G01818",0.353122802741559,0.448613051604306,1.00758427318155
"Results_At_1001/Gcor_009_subset.csv","MegaLMM_1.00_",64,"AT2G01818",0.37463409423851,0.469564200205354,0.999298292814259
"Results_At_1001/Gcor_009_subset.csv","MegaLMM_2.00_",64,"AT2G01818",0.382121303525485,0.480280226955475,1.00211484011412
"Results_At_1001/Gcor_009_subset.csv","rrBLUP",64,"AT2G01818",0.157675333184637,0.134170072818556,1.00765701098398
"Results_At_1001/Gcor_009_subset.csv","phenix",128,"AT2G01818",0.328349284756657,0.439845166547197,0.999564020538093
"Results_At_1001/Gcor_009_subset.csv","MegaLMM_0.50_",128,"AT2G01818",0.463145755436314,0.593059762272029,0.999373195191317
"Results_At_1001/Gcor_009_subset.csv","MegaLMM_1.00_",128,"AT2G01818",0.358212779762882,0.44961652345391,1.0019709634846
"Results_At_1001/Gcor_009_subset.csv","MegaLMM_2.00_",128,"AT2G01818",0.340226498144389,0.448321312254005,0.998708895563725
"Results_At_1001/Gcor_009_subset.csv","rrBLUP",128,"AT2G01818",0.157675333184637,0.122388882278576,0.998353675987444
"Results_At_1001/Gcor_009_subset.csv","phenix",256,"AT2G01818",0.289920353665327,0.390005209223053,1.00108811738564
"Results_At_1001/Gcor_009_subset.csv","MegaLMM_0.50_",256,"AT2G01818",0.443272157000461,0.542663378242947,1.00085851519402
"Results_At_1001/Gcor_009_subset.csv","MegaLMM_1.00_",256,"AT2G01818",0.400590415836175,0.494760502337487,1.001337064123
"Results_At_1001/Gcor_009_subset.csv","MegaLMM_2.00_",256,"AT2G01818",0.440289219474185,0.556356511926356,0.998833915237316
"Results_At_1001/Gcor_009_subset.csv","rrBLUP",256,"AT2G01818",0.157675333184637,0.127158054705479,1.00546622478705
"Results_At_1001/Gcor_009_subset.csv","phenix",512,"AT2G01818",0.417523587628979,0.565508771313816,1.00164904304436
"Results_At_1001/Gcor_009_subset.csv","MegaLMM_0.50_",512,"AT2G01818",0.445207438857436,0.553357511581917,0.999113817898166
"Results_At_1001/Gcor_009_subset.csv","MegaLMM_1.00_",512,"AT2G01818",0.452883001368437,0.555959509255964,1.00057360360749
"Results_At_1001/Gcor_009_subset.csv","MegaLMM_2.00_",512,"AT2G01818",0.456543073003499,0.5650928229346,1.00436789660136
"Results_At_1001/Gcor_009_subset.csv","rrBLUP",512,"AT2G01818",0.157675333184637,0.12129054765446,0.999105013684975
"Results_At_1001/Gcor_009_subset.csv","MegaLMM_0.50_",1024,"AT2G01818",0.450803594571549,0.558287467891717,0.998637123624962
"Results_At_1001/Gcor_009_subset.csv","MegaLMM_1.00_",1024,"AT2G01818",0.474049662635157,0.572656464703794,1.00317379533879
"Results_At_1001/Gcor_009_subset.csv","MegaLMM_2.00_",1024,"AT2G01818",0.484614960586208,0.584153697248901,1.00363544002139
"Results_At_1001/Gcor_009_subset.csv","rrBLUP",1024,"AT2G01818",0.157675333184637,0.12431356885698,0.999699170074505
"Results_At_1001/Gcor_009_subset.csv","MegaLMM_0.50_",2048,"AT2G01818",0.426267471731451,0.522766888968846,0.99819692605
"Results_At_1001/Gcor_009_subset.csv","MegaLMM_1.00_",2048,"AT2G01818",0.504361396489484,0.608843615481328,1.02065274198923
"Results_At_1001/Gcor_009_subset.csv","MegaLMM_2.00_",2048,"AT2G01818",0.441420706793367,0.547099112971831,0.998404093796753
"Results_At_1001/Gcor_009_subset.csv","rrBLUP",2048,"AT2G01818",0.157675333184637,0.112560689060896,0.999873974806725
"Results_At_1001/Gcor_009_subset.csv","MegaLMM_0.50_",4096,"AT2G01818",0.464596911854208,0.565662913067298,0.999629601482869
"Results_At_1001/Gcor_009_subset.csv","MegaLMM_1.00_",4096,"AT2G01818",0.492618223606169,0.610690538173403,0.998816564841971
"Results_At_1001/Gcor_009_subset.csv","MegaLMM_2.00_",4096,"AT2G01818",0.479816920098142,0.592766852179247,1.01251953805897
"Results_At_1001/Gcor_009_subset.csv","rrBLUP",4096,"AT2G01818",0.157675333184637,0.120707473442903,1.00008028159331
"Results_At_1001/Gcor_009_subset.csv","MegaLMM_0.50_",8192,"AT2G01818",0.48617509460455,0.596284408826365,1.00918579583745
"Results_At_1001/Gcor_009_subset.csv","MegaLMM_1.00_",8192,"AT2G01818",0.502812966250768,0.612050029148152,0.998204566142723
"Results_At_1001/Gcor_009_subset.csv","MegaLMM_2.00_",8192,"AT2G01818",0.477333094716292,0.588104707322568,1.00464017062789
"Results_At_1001/Gcor_009_subset.csv","rrBLUP",8192,"AT2G01818",0.157675333184637,0.121933832599706,0.999457385610564
"Results_At_1001/Gcor_010_all.csv","MegaLMM_0.50_",20842,"AT1G21270",0.596709175089738,0.726580923769401,1.01964793004821
"Results_At_1001/Gcor_010_all.csv","MegaLMM_1.00_",20842,"AT1G21270",0.593532899101796,0.70632537618646,1.00529291228415
"Results_At_1001/Gcor_010_all.csv","MegaLMM_2.00_",20842,"AT1G21270",0.576442353123265,0.684148742385239,1.00048139835594
"Results_At_1001/Gcor_010_all.csv","rrBLUP",20842,"AT1G21270",0.286774621157275,0.229874145357389,1.00243723220641
"Results_At_1001/Gcor_010_subset.csv","MTG2",4,"AT1G21270",0.240569302695799,0.357600916504256,0.998738964652792
"Results_At_1001/Gcor_010_subset.csv","MCMCglmm",4,"AT1G21270",0.27998073103817,0.239051004204332,1.00402539991924
"Results_At_1001/Gcor_010_subset.csv","phenix",4,"AT1G21270",0.173989835912803,0.124975101173623,0.999187963826924
