"wavelength","date","G_cor_low","G_cor_high","G_cor_mean","P_cor"
398,"10-Mar",-0.31759768319609,-0.0801787731489652,-0.20075459763878,-0.0980247369140211
405,"10-Mar",-0.34715386319938,-0.15626117330067,-0.253013585510083,-0.211082549030646
412,"10-Mar",-0.378197862373654,-0.189918508006015,-0.286019863351848,-0.306449162058222
420,"10-Mar",-0.463181920544281,-0.273742198904676,-0.378002549999958,-0.369620360054709
427,"10-Mar",-0.456206997148095,-0.285629678179944,-0.37105953620733,-0.400081834006673
434,"10-Mar",-0.490145200886895,-0.313369159080861,-0.404834757341588,-0.435606890886423
442,"10-Mar",-0.491980532300735,-0.327628899360016,-0.415018014408791,-0.475813274739898
449,"10-Mar",-0.529823317954471,-0.367463432660163,-0.446421888305436,-0.4939727917928
457,"10-Mar",-0.520185104638254,-0.356176718552464,-0.443167452164356,-0.496553953065144
464,"10-Mar",-0.519857433554932,-0.359244730333472,-0.442675836863445,-0.503218129307911
471,"10-Mar",-0.5171956780449,-0.354762713774613,-0.44337905184545,-0.506429109170718
479,"10-Mar",-0.541929101262563,-0.382552932381373,-0.459743321836821,-0.51521831292007
486,"10-Mar",-0.555510259454861,-0.394767721983338,-0.467592879888062,-0.521580640665963
493,"10-Mar",-0.547182690369375,-0.387115185387515,-0.468861253168198,-0.523313757130727
501,"10-Mar",-0.549913397565123,-0.3916041929765,-0.469460074185027,-0.524173265340143
508,"10-Mar",-0.549673292352182,-0.392895089206628,-0.470258775941888,-0.529452945524767
515,"10-Mar",-0.551629935735267,-0.396796356208159,-0.471333082598636,-0.531617152006191
523,"10-Mar",-0.548511490178588,-0.391641870975747,-0.465775384909111,-0.524316846119612
530,"10-Mar",-0.533697192665866,-0.37806350268657,-0.460266861185918,-0.52207849204117
538,"10-Mar",-0.539535699622677,-0.381266908736442,-0.457209642281572,-0.520578387584318
545,"10-Mar",-0.52759392728526,-0.368664197395979,-0.45342678402266,-0.516568626566228
552,"10-Mar",-0.536320941044882,-0.37817088952816,-0.454132179027502,-0.516930757419073
560,"10-Mar",-0.539340828995176,-0.381413938319644,-0.460809550979705,-0.521611995533866
567,"10-Mar",-0.556122061168314,-0.396229923466128,-0.471585433939752,-0.529951943311285
574,"10-Mar",-0.556193327452204,-0.399450627116716,-0.483455940246618,-0.538474085463902
582,"10-Mar",-0.564831941284269,-0.407847851782984,-0.491477616817768,-0.543468298497355
589,"10-Mar",-0.565941431680754,-0.409577156399697,-0.495046044013474,-0.545983957471856
596,"10-Mar",-0.574403028941322,-0.41790069553856,-0.496480116671176,-0.546806607147065
604,"10-Mar",-0.570793880199127,-0.413381169643389,-0.501336633494232,-0.549737094854578
611,"10-Mar",-0.580477103840651,-0.424212615056006,-0.506364563001615,-0.551210974574642
619,"10-Mar",-0.588338668952947,-0.432225529957656,-0.510284586460537,-0.552344810802378
626,"10-Mar",-0.593902906861386,-0.438192621754823,-0.51672454591643,-0.557118145071258
633,"10-Mar",-0.599397938565282,-0.443858991849043,-0.519784919565609,-0.559755290914915
641,"10-Mar",-0.599929855001632,-0.442006835995814,-0.523546754114022,-0.558878143135022
648,"10-Mar",-0.598775856533394,-0.442847205938563,-0.525362853635005,-0.556160313254541
655,"10-Mar",-0.60007529048575,-0.443892970360873,-0.527953675217769,-0.558939805249596
663,"10-Mar",-0.60586471629576,-0.44792234777479,-0.53197264516034,-0.560576419513437
670,"10-Mar",-0.607100507835656,-0.45087712238191,-0.53550518838784,-0.562972571327305
678,"10-Mar",-0.609847313209701,-0.452471056195424,-0.536167047933197,-0.562026706319386
685,"10-Mar",-0.622485075370227,-0.466920641700964,-0.538372172321925,-0.564599774709199
692,"10-Mar",-0.613194665342827,-0.458164664902896,-0.532063860368768,-0.563351901339185
700,"10-Mar",-0.601976708561465,-0.448216706003276,-0.522807023879346,-0.557955318739172
707,"10-Mar",-0.576998098731283,-0.423162203107628,-0.504486386487861,-0.542563177975846
714,"10-Mar",-0.546894063404116,-0.394000608588272,-0.473983389953226,-0.519127669388025
722,"10-Mar",-0.486889173364373,-0.338068385292205,-0.413574516935814,-0.4724784632544
729,"10-Mar",-0.395345159625039,-0.253634464185124,-0.3188787549432,-0.405624041052616
736,"10-Mar",-0.277769062931794,-0.147110517258687,-0.206470177738504,-0.331450148061303
744,"10-Mar",-0.166562003040879,-0.0466954734473815,-0.100459152396484,-0.259501445216633
751,"10-Mar",-0.088777605008131,0.0278833250495339,-0.0345470548840814,-0.216885740255377
759,"10-Mar",-0.0623634938003035,0.05674197239948,-0.00292434986990345,-0.196657406076384
766,"10-Mar",-0.0228646109317102,0.0898431251042244,0.03349228160698,-0.165260147449466
773,"10-Mar",-0.0227479904056164,0.0958161611273267,0.0306403998176742,-0.16803458670534
781,"10-Mar",-0.0301524697006989,0.0878848549143777,0.0276827562019276,-0.171229232653883
788,"10-Mar",-0.0339001093318956,0.085253385524205,0.0235325997413748,-0.174372858578595
795,"10-Mar",-0.0336393029010802,0.0841536253837442,0.0211762356360404,-0.176188946217498
803,"10-Mar",-0.0395366314537791,0.077359759973766,0.015546943973208,-0.179323549879801
810,"10-Mar",-0.0537763642551815,0.0635787522312966,0.00657061943898849,-0.185917340994913
818,"10-Mar",-0.0513732047581421,0.0667446276734095,0.00905949458703593,-0.184705588020213
825,"10-Mar",-0.0508157714731865,0.0668689750326602,0.00661967658027528,-0.185385132793969
832,"10-Mar",-0.0599560643474898,0.0583891257199546,0.00337100209131888,-0.185364083337924
840,"10-Mar",-0.0612281260702583,0.0581963689035279,0.000754909057401364,-0.189676925121957
847,"10-Mar",-0.0647591439339746,0.056928433303871,-0.00493192417928357,-0.194081648164135
398,"15-Mar",-0.250791945967474,-0.0370539903508015,-0.145776143337963,-0.131321215215228
405,"15-Mar",-0.328668425454204,-0.127204019982409,-0.222883586098813,-0.324147509991033
412,"15-Mar",-0.395633770060659,-0.213265866529086,-0.301388901046976,-0.405646175975453
420,"15-Mar",-0.444484988790971,-0.257117153327635,-0.352645912282168,-0.463896859529547
427,"15-Mar",-0.459161382017143,-0.28632862081236,-0.364253875831387,-0.496463268600402
434,"15-Mar",-0.464717008817479,-0.305546772651159,-0.385282316468864,-0.526994445307879
442,"15-Mar",-0.453209083163576,-0.3071044122301,-0.382348990860631,-0.536110930563671
449,"15-Mar",-0.476590179543136,-0.327368344837777,-0.397441964779799,-0.548612708702792
457,"15-Mar",-0.480654416349995,-0.332254687382047,-0.404040509265469,-0.55268102370556
464,"15-Mar",-0.460468815590419,-0.311267418591693,-0.388467032652423,-0.548685684910618
471,"15-Mar",-0.470473272247941,-0.320316126210399,-0.399091772934634,-0.551290469942339
479,"15-Mar",-0.487545209277173,-0.336928552928396,-0.412729287867389,-0.55740479060643
486,"15-Mar",-0.495089560157695,-0.345311931031882,-0.418630856441321,-0.564622621913952
493,"15-Mar",-0.491463838405508,-0.343017053382516,-0.416985737916052,-0.563364938543485
501,"15-Mar",-0.489138783239609,-0.339598287656985,-0.415404100854421,-0.56194132469763
508,"15-Mar",-0.492828879040026,-0.342195593104581,-0.420304179643256,-0.559624551790998
515,"15-Mar",-0.500169166776425,-0.347465826398234,-0.424312806825311,-0.557550266234041
523,"15-Mar",-0.493543635457972,-0.339883273972759,-0.419589245488278,-0.548564001469698
530,"15-Mar",-0.488276835444958,-0.336299968019538,-0.412809253445548,-0.541734175915891
538,"15-Mar",-0.489879764677047,-0.336078762674796,-0.411804161335066,-0.538916156406763
545,"15-Mar",-0.490698291410863,-0.336214040937769,-0.412802286771411,-0.5367569111268
552,"15-Mar",-0.493376936880847,-0.339004622826396,-0.416110718866282,-0.537681684781449
560,"15-Mar",-0.494557476026781,-0.338789918379084,-0.421669638966276,-0.542527761859519
567,"15-Mar",-0.514068922800698,-0.358242677337496,-0.431929119437452,-0.550124695606682
574,"15-Mar",-0.51522766467993,-0.360453705328775,-0.438635604012298,-0.557806274024326
582,"15-Mar",-0.519960863704984,-0.367675391139078,-0.445025178996475,-0.563400653346163
589,"15-Mar",-0.528199676382915,-0.372617010792431,-0.44966844933632,-0.566579337161535
596,"15-Mar",-0.525031449390091,-0.371889533411601,-0.452839988873188,-0.568628622382056
604,"15-Mar",-0.532526717822854,-0.380060905181913,-0.458388216252174,-0.571969718838582
611,"15-Mar",-0.53885199264063,-0.38801276938442,-0.463469239816374,-0.575436204305583
619,"15-Mar",-0.539043769557097,-0.38781863834092,-0.467413865176536,-0.577235126959007
626,"15-Mar",-0.54481224850622,-0.395609535347805,-0.473111417854286,-0.580152660810551
633,"15-Mar",-0.54809698531376,-0.397264549718791,-0.477464278164936,-0.582403526287377
641,"15-Mar",-0.551256079429654,-0.401852106305954,-0.4817980609082,-0.585649335619467
648,"15-Mar",-0.555699705491205,-0.406723357701966,-0.486526497223806,-0.586146092905351
655,"15-Mar",-0.560500206284188,-0.41060374386162,-0.489963130596686,-0.5875027407596
663,"15-Mar",-0.567782181995049,-0.417932900576071,-0.493983772872697,-0.58868603462704
670,"15-Mar",-0.570527333439059,-0.423296617277162,-0.498739390207944,-0.589935149820689
678,"15-Mar",-0.575703573441214,-0.427128940187201,-0.50164993799515,-0.590229003309673
685,"15-Mar",-0.580689010483879,-0.43292464960949,-0.504461452062533,-0.590620361946983
692,"15-Mar",-0.575207666251539,-0.425049474703248,-0.500631615301548,-0.585303120747727
700,"15-Mar",-0.563527089997064,-0.414935924665818,-0.496208915727131,-0.577694554923537
707,"15-Mar",-0.555653723954318,-0.406458199976347,-0.484480995429694,-0.563297119160246
714,"15-Mar",-0.531314285845873,-0.382796711780314,-0.46041726610663,-0.542760707653839
722,"15-Mar",-0.490682168190937,-0.342377547287227,-0.413986213232286,-0.501686292766937
729,"15-Mar",-0.407346745538562,-0.264196018199252,-0.336796317369212,-0.442895994611779
736,"15-Mar",-0.307417069445094,-0.171132517376583,-0.236099083149823,-0.374859600517426
744,"15-Mar",-0.21072601195851,-0.0750121342344692,-0.136663151615238,-0.308799370759757
751,"15-Mar",-0.147153132467356,-0.00637448844162043,-0.0703871958894977,-0.261480376638263
759,"15-Mar",-0.117017023837759,0.0203138649115394,-0.0410591467955466,-0.236374033839145
766,"15-Mar",-0.0890907438722115,0.0472237784066893,-0.0194793015587499,-0.220252974695776
773,"15-Mar",-0.0751847558408053,0.0620226642451693,-0.00933344763143922,-0.215444967597007
781,"15-Mar",-0.0798010008730515,0.0545891686875181,-0.00921794773960184,-0.215356273432154
788,"15-Mar",-0.0795265337945756,0.0551022591577302,-0.012347182003236,-0.219442442928495
795,"15-Mar",-0.0895893195903031,0.0481437337330598,-0.0157340764019629,-0.221570322342843
803,"15-Mar",-0.0877400206427187,0.0502526799864665,-0.0191631114117767,-0.22277665665344
810,"15-Mar",-0.106023267697039,0.0325795913950447,-0.026084068037315,-0.223615311468318
818,"15-Mar",-0.0990706827139161,0.0374537695922547,-0.0322647985500949,-0.229598486754525
825,"15-Mar",-0.107634191890624,0.031088158667742,-0.035517158374669,-0.229586984941662
832,"15-Mar",-0.111830056314388,0.0283435052993463,-0.036528260292766,-0.229636399068699
840,"15-Mar",-0.112053519631577,0.0253721722314593,-0.0410128737787854,-0.231344650212582
847,"15-Mar",-0.113235621551075,0.0270375677915605,-0.0460350456491622,-0.233083372779131
398,"23-Mar",-0.433043651186173,-0.215142654347946,-0.325927543806669,-0.158386552275468
405,"23-Mar",-0.456772584978681,-0.250311225033422,-0.35857891850149,-0.232512965729092
412,"23-Mar",-0.479435558054111,-0.270007103688312,-0.373780124951487,-0.337897244791246
420,"23-Mar",-0.532492346346316,-0.338212200288895,-0.434351013687787,-0.408759251926294
427,"23-Mar",-0.524142365368327,-0.340690514644791,-0.427899558010391,-0.425529145151949
434,"23-Mar",-0.527186443065433,-0.3453884174194,-0.435673672012495,-0.433669503345299
442,"23-Mar",-0.529398718948126,-0.346537143895576,-0.432496823833237,-0.448862025294208
449,"23-Mar",-0.521621501616567,-0.332818414954112,-0.425995701489827,-0.452984466728052
457,"23-Mar",-0.520853343879961,-0.330604407238297,-0.428195647845907,-0.459565887037964
464,"23-Mar",-0.526396694191764,-0.33443976816148,-0.433851050860624,-0.465804969393979
471,"23-Mar",-0.531382031061649,-0.34205345386514,-0.437645430126952,-0.469804653055554
479,"23-Mar",-0.533871559795089,-0.344930867755927,-0.443382706672052,-0.473565478712313
486,"23-Mar",-0.532424650841829,-0.344193348284478,-0.441464909920085,-0.474623213926815
493,"23-Mar",-0.537802491758151,-0.348831972968849,-0.44328649768024,-0.474789980677881
501,"23-Mar",-0.54121059193864,-0.353097059787218,-0.446455126821855,-0.47493762066731
508,"23-Mar",-0.540673298557086,-0.354240803495197,-0.446169525538347,-0.471362598438425
515,"23-Mar",-0.542082846112529,-0.353884456575278,-0.445090171268893,-0.461642599820834
523,"23-Mar",-0.53653726139118,-0.349909680811472,-0.439495925463279,-0.450688406156431
530,"23-Mar",-0.528548711720218,-0.345119241170274,-0.432546520933267,-0.437258357879795
538,"23-Mar",-0.527446407922069,-0.34413435592097,-0.43102253575589,-0.433846086557285
545,"23-Mar",-0.522291733276112,-0.338633462445793,-0.428502062123236,-0.432229229700815
552,"23-Mar",-0.527826418418272,-0.344685984884715,-0.431087161200972,-0.434566071953858
560,"23-Mar",-0.532541877893696,-0.349358918839285,-0.436068837443908,-0.441258685748076
567,"23-Mar",-0.538735090439712,-0.352898098240864,-0.442328601250625,-0.451987023709149
574,"23-Mar",-0.545321328310483,-0.358584200229647,-0.44790229857646,-0.462516808092056
582,"23-Mar",-0.545254673560538,-0.358617905917545,-0.451070264968374,-0.469862455714351
589,"23-Mar",-0.544277427189472,-0.35910693440453,-0.454241299110271,-0.475705017178429
596,"23-Mar",-0.548932432254614,-0.362544536633018,-0.456369553457254,-0.479079673943694
604,"23-Mar",-0.54871832087487,-0.364742591827787,-0.458286768351353,-0.482267847332483
611,"23-Mar",-0.548787256501833,-0.364715481416962,-0.459124708253461,-0.48581967464253
619,"23-Mar",-0.552728058521774,-0.366731359381626,-0.459758215135211,-0.488271422795199
626,"23-Mar",-0.549641434961856,-0.364649929610789,-0.460215754315836,-0.490813307077502
633,"23-Mar",-0.559630408427014,-0.375598830134996,-0.462263598008934,-0.493011915280119
641,"23-Mar",-0.556153617203663,-0.371126258331266,-0.462392072678927,-0.495121171659959
648,"23-Mar",-0.560489312931039,-0.376142508300928,-0.463783992991564,-0.499020246309941
655,"23-Mar",-0.553388307134709,-0.368382111244919,-0.463069168290634,-0.500628223385895
663,"23-Mar",-0.550602107827126,-0.366006464603439,-0.461018193828411,-0.50112281164061
670,"23-Mar",-0.547485043965804,-0.364158272952551,-0.460003453449804,-0.501597436549351
678,"23-Mar",-0.548479788614981,-0.365041557047444,-0.460044190826374,-0.501893129484665
685,"23-Mar",-0.550644646660224,-0.367211395352374,-0.460711475721503,-0.501051474873753
692,"23-Mar",-0.557815210998123,-0.374755348297094,-0.465540482830603,-0.494904190666812
700,"23-Mar",-0.560466249194245,-0.381868584850958,-0.465569886425861,-0.480665651857014
707,"23-Mar",-0.541154953012909,-0.369580576099619,-0.453108532767727,-0.453101992035797
714,"23-Mar",-0.512150477402969,-0.345188059436889,-0.424905594409482,-0.414279158066012
722,"23-Mar",-0.448413438977541,-0.291472561204997,-0.361666627966876,-0.352613052806477
729,"23-Mar",-0.330171468479205,-0.186471222340418,-0.260435539120567,-0.273957591969313
736,"23-Mar",-0.213403700466008,-0.0878719593862533,-0.147437217493211,-0.198403568839794
744,"23-Mar",-0.116178661957714,-0.00388518629624587,-0.059208487662918,-0.138824985781835
751,"23-Mar",-0.0685763039980316,0.0487392146842682,-0.00962821414083069,-0.103685392985471
759,"23-Mar",-0.0488240373828151,0.0683795304799261,0.0118334683770995,-0.0865912401231861
766,"23-Mar",-0.0333414010596295,0.0827325655512704,0.0230809344770445,-0.0812883705685507
773,"23-Mar",-0.0324633219849822,0.0850042050084211,0.0288858282834764,-0.0769005668114776
781,"23-Mar",-0.03089604603428,0.0859623357789178,0.0295913809201327,-0.0784961162670089
788,"23-Mar",-0.0301613363339715,0.0898039165136218,0.0281853573890709,-0.0804516833501459
795,"23-Mar",-0.0338608318664562,0.0849004372791285,0.0267649096153262,-0.0826642918345037
803,"23-Mar",-0.0365631051546717,0.0827091932329064,0.0262264260413321,-0.0804676372528927
810,"23-Mar",-0.0440088244456157,0.0746340592405795,0.0196585996048405,-0.0835095072723216
818,"23-Mar",-0.0495890915633012,0.0707189545823756,0.0144432194658857,-0.0899420901455112
825,"23-Mar",-0.0482480497809236,0.0724801261988175,0.0128951712969022,-0.0934852500931253
832,"23-Mar",-0.0503668718388052,0.0693486098601339,0.0119345920357734,-0.0953134571787244
840,"23-Mar",-0.0542538476724246,0.0672133128373363,0.00955152093895905,-0.101053043364961
847,"23-Mar",-0.0551878721311455,0.0669605696723753,0.00648180510958912,-0.100714118373427
398,"26-Mar",-0.321691298423413,-0.0900881417995809,-0.210987052580827,-0.195798392343047
405,"26-Mar",-0.324531594536737,-0.132432220629786,-0.225574652090376,-0.298900744132011
412,"26-Mar",-0.480906667867671,-0.296130485291499,-0.386172006478252,-0.394531501199809
420,"26-Mar",-0.4660287885539,-0.289501295727525,-0.377145581011958,-0.4330795002686
427,"26-Mar",-0.474592643478278,-0.296649781468813,-0.389920266098033,-0.440874778750522
434,"26-Mar",-0.493478843376107,-0.310069838789235,-0.400856252548593,-0.455579863410506
442,"26-Mar",-0.486736552345475,-0.299913702859404,-0.399081710591359,-0.459765161032177
449,"26-Mar",-0.496581945463818,-0.311690272600731,-0.399898879941347,-0.453330127505963
457,"26-Mar",-0.498873764331754,-0.310372384968977,-0.407759895951399,-0.457280868922175
464,"26-Mar",-0.505769702455729,-0.31842711276033,-0.414536084742327,-0.456150109370932
471,"26-Mar",-0.517960062241031,-0.329146406402495,-0.420711244903741,-0.462933048968955
479,"26-Mar",-0.514364196867553,-0.324601954636723,-0.422912381245191,-0.470501343305554
486,"26-Mar",-0.517157483886572,-0.326582856299145,-0.425046048991449,-0.470726367009864
493,"26-Mar",-0.523046525217176,-0.335847005600015,-0.429656810492177,-0.471120766659686
501,"26-Mar",-0.519546950165245,-0.332500946738748,-0.43089588253864,-0.467760807185698
508,"26-Mar",-0.523685863213799,-0.335752616420315,-0.430875575888272,-0.459526251766716
515,"26-Mar",-0.513518796940466,-0.327867313281602,-0.42416497880224,-0.445010795678687
523,"26-Mar",-0.502278738066477,-0.317041936833412,-0.41214970154672,-0.424807251877402
530,"26-Mar",-0.492310201310216,-0.309358985412962,-0.404511212090647,-0.408578104757009
538,"26-Mar",-0.482605233985764,-0.301374501154954,-0.399114522455121,-0.399630612938939
545,"26-Mar",-0.488920826910928,-0.305571268700249,-0.397029606780387,-0.39526935256945
552,"26-Mar",-0.488117061742155,-0.305174418164742,-0.399459981836553,-0.397205571234174
560,"26-Mar",-0.497530775664204,-0.313742626806249,-0.408731077636034,-0.406205801546431
567,"26-Mar",-0.509787474197766,-0.327680767240564,-0.421012346667086,-0.419967467428879
574,"26-Mar",-0.519319432794468,-0.337740631908404,-0.431975380600189,-0.431992156721846
582,"26-Mar",-0.525711227859566,-0.346341828283937,-0.43972871319711,-0.4424599340495
589,"26-Mar",-0.532687310766897,-0.349437179058276,-0.445732940336757,-0.44833246295947
596,"26-Mar",-0.537035230071997,-0.356662136437751,-0.449468880038042,-0.452685204110989
604,"26-Mar",-0.545938867013392,-0.365240496180621,-0.45322438582827,-0.456549824473842
611,"26-Mar",-0.543977843883268,-0.362027572655354,-0.45649702646215,-0.461451411498302
619,"26-Mar",-0.548627149296882,-0.36979080273933,-0.459329434928886,-0.465616743229407
626,"26-Mar",-0.55361140181154,-0.373647672066576,-0.461597731599318,-0.468487698256901
633,"26-Mar",-0.563272127783691,-0.384515845404635,-0.464707326351334,-0.471138206640455
641,"26-Mar",-0.5622761017954,-0.384472804026227,-0.467742346826375,-0.476905052629078
648,"26-Mar",-0.560804361103841,-0.383192313667755,-0.470205117645475,-0.480554058923268
655,"26-Mar",-0.562091158156908,-0.38534485213653,-0.469426664510281,-0.481712644443543
663,"26-Mar",-0.561742364484537,-0.383729481931969,-0.469111402174093,-0.483409382533606
670,"26-Mar",-0.552535240792349,-0.375391447906003,-0.468674023748119,-0.48255411925649
678,"26-Mar",-0.555335405716178,-0.37753038271933,-0.468944912147413,-0.482153050812498
685,"26-Mar",-0.55510734881384,-0.378230516396644,-0.472135502750301,-0.479407958389936
692,"26-Mar",-0.558662883105555,-0.386690315214731,-0.471878383126472,-0.466591182890205
700,"26-Mar",-0.552858487425469,-0.378580914347294,-0.456538433656841,-0.435344616300709
707,"26-Mar",-0.516615005850932,-0.339293795942139,-0.42379635280537,-0.389814397780216
714,"26-Mar",-0.451736931859015,-0.279315094006336,-0.367994222444844,-0.333224972908948
722,"26-Mar",-0.366241713705125,-0.202107416092478,-0.274807255425502,-0.25692248731296
729,"26-Mar",-0.23954348269435,-0.0933136107447144,-0.162830311243375,-0.177237090567714
736,"26-Mar",-0.136043664409623,-0.0102307557221692,-0.0768654306793428,-0.117767234099701
744,"26-Mar",-0.0743913375343336,0.045185120286739,-0.0204967922317553,-0.0777257950536488
751,"26-Mar",-0.0529302704036546,0.0610635972895238,0.00389485897907827,-0.0627428953872378
759,"26-Mar",-0.0400869380652124,0.075549231694572,0.0160594063701012,-0.0566379937325511
766,"26-Mar",-0.0288282924440393,0.0872836459940715,0.029005269298915,-0.0417532586833178
773,"26-Mar",-0.0305118647391713,0.0870228010736762,0.0278622897527681,-0.0477062629796485
781,"26-Mar",-0.0328025719889711,0.0853990724263903,0.0286082780390724,-0.0487294845268573
788,"26-Mar",-0.0355141509264701,0.083368891398846,0.0268389808120028,-0.0492078841561255
795,"26-Mar",-0.035566917045095,0.0838906291211547,0.0263657041887101,-0.0493575595754936
803,"26-Mar",-0.0412459930880407,0.0800769401593848,0.0250129747785405,-0.0504970567149452
810,"26-Mar",-0.0357885064866992,0.0852500733928133,0.0196214893743074,-0.0559285283586698
818,"26-Mar",-0.038196589671765,0.0875265360816276,0.0194047253040184,-0.056318267170661
825,"26-Mar",-0.0504737090971235,0.0769423947180176,0.0174640816735574,-0.0599161355045748
832,"26-Mar",-0.0450029181007197,0.0801045166530776,0.0150062732403759,-0.0604592246796742
840,"26-Mar",-0.0493356014970165,0.0771788646618157,0.0140138741386665,-0.0644267217751013
847,"26-Mar",-0.056337361394492,0.0697600510940809,0.0142208426324297,-0.0701049653444395
398,"07-Apr",-0.0286979358099169,0.203222341859764,0.0843943130397753,0.0779593380520139
405,"07-Apr",0.0174255162310686,0.229049004475369,0.114238585271245,0.0552286127028747
412,"07-Apr",-0.00802999706624949,0.162407330090003,0.0769023587081718,0.105829822811088
420,"07-Apr",0.0914657466433192,0.265987754225192,0.178917134752732,0.150773213070322
427,"07-Apr",0.107079735643143,0.286700212022266,0.203317137653776,0.203977451071714
434,"07-Apr",0.133919722330635,0.347053187013636,0.247009397105116,0.224253048763334
442,"07-Apr",0.167544539665991,0.356686791688053,0.264540432185136,0.298705567293175
449,"07-Apr",0.164834863714621,0.346849319590936,0.25536403836741,0.271509232467753
457,"07-Apr",0.182856224070297,0.351811136477161,0.271527462271057,0.292239131412663
464,"07-Apr",0.192244916317222,0.365206248202707,0.281765738659643,0.315689937037689
471,"07-Apr",0.19067957631648,0.353721077392755,0.275131621040534,0.325394605551577
479,"07-Apr",0.161608312288829,0.31902477538807,0.240893278169775,0.3086407955985
486,"07-Apr",0.159813277819868,0.315917513605425,0.235483563869058,0.307111339743909
493,"07-Apr",0.15942403128332,0.313101349842122,0.234629463398897,0.309807844882259
501,"07-Apr",0.141963504437695,0.296012258615041,0.219425930493741,0.31652675893596
508,"07-Apr",0.139309733142729,0.288640998253349,0.217144175139929,0.318267359599675
515,"07-Apr",0.136560953810431,0.285563228797175,0.214138484152764,0.312865832728942
523,"07-Apr",0.124917123555903,0.273505032357567,0.20444998668647,0.303924848026698
530,"07-Apr",0.12504576806322,0.270814457569194,0.196587474343374,0.300567720415145
538,"07-Apr",0.121177281100801,0.265269923308682,0.192342394267508,0.29972122991163
545,"07-Apr",0.12284110385599,0.264449901210365,0.192994277672686,0.296592711991674
552,"07-Apr",0.120855944994696,0.265437085822316,0.195992398059497,0.295303554957893
560,"07-Apr",0.131146098304642,0.270855933011682,0.199405669075921,0.299272297461572
567,"07-Apr",0.133956327812836,0.274386900771055,0.20346176935108,0.296748191294444
574,"07-Apr",0.137316382347341,0.278210266024267,0.204251452442134,0.301198518413859
582,"07-Apr",0.137045058831381,0.279315082494688,0.2076809109233,0.306783166225673
589,"07-Apr",0.139043444445437,0.282221442502301,0.204389597886124,0.300042772065274
596,"07-Apr",0.138798801758217,0.279895803553514,0.207575041630074,0.300919900345088
604,"07-Apr",0.138035694054967,0.282473192206588,0.212696882163353,0.306329036360184
611,"07-Apr",0.147235290245276,0.287082686495122,0.215906274316431,0.307667445570093
619,"07-Apr",0.141934105302326,0.28854493398299,0.217029118016788,0.306162414046908
626,"07-Apr",0.140132264937839,0.285212734355543,0.214204167060482,0.302096527396987
633,"07-Apr",0.134435532839696,0.281772225048877,0.212659282743622,0.302815869286954
641,"07-Apr",0.134682492162633,0.283883909780533,0.212120092871367,0.297395642198622
648,"07-Apr",0.131825384941943,0.279276667860161,0.205931614873866,0.29197904950032
655,"07-Apr",0.131163824197815,0.283652866476469,0.205670164214323,0.2939004410265
663,"07-Apr",0.134150472775657,0.287627151856026,0.206909421857319,0.290979700427258
670,"07-Apr",0.134607392286965,0.289556270006795,0.206343384643275,0.289413482729812
678,"07-Apr",0.129202359076845,0.283611421336202,0.206082212392306,0.290649608709565
685,"07-Apr",0.131532738385895,0.284367413150556,0.207968520667114,0.286686351891897
692,"07-Apr",0.140070013903283,0.291375705597317,0.215463591267404,0.284710265822498
700,"07-Apr",0.149378815713875,0.29690335676786,0.22220756497651,0.288548673468574
707,"07-Apr",0.159103744594501,0.299586144563731,0.225246427281607,0.287103028437343
714,"07-Apr",0.148667323159818,0.285861535707673,0.213078806143651,0.268256236228394
722,"07-Apr",0.131188917474095,0.262595605663723,0.19625925333425,0.242635914012669
729,"07-Apr",0.127194557066882,0.255368849671289,0.193491422864471,0.238880808678102
736,"07-Apr",0.131262979122523,0.257603456331283,0.197454523518259,0.247068915835901
744,"07-Apr",0.135762795678599,0.260750686711666,0.200792551562812,0.248357550396308
751,"07-Apr",0.139695916896115,0.267755432621471,0.205244949969245,0.251315563787705
759,"07-Apr",0.118634423966633,0.246674407645867,0.183189750716184,0.22982320156596
766,"07-Apr",0.130323106493946,0.260081374296005,0.195546593493682,0.235558195522397
773,"07-Apr",0.146162095232102,0.274492085154668,0.209731437717742,0.249520056307181
781,"07-Apr",0.136244133437822,0.266592209622459,0.208110941596849,0.246215524704966
788,"07-Apr",0.148770487259826,0.280075401795587,0.210189948754088,0.245206720502199
795,"07-Apr",0.150087294023453,0.281234907132408,0.212830078129975,0.24269026629241
803,"07-Apr",0.149376415186589,0.278215001206388,0.213177838956308,0.238056257153487
810,"07-Apr",0.145571897174825,0.275512847750725,0.205370110313495,0.222205914929111
818,"07-Apr",0.142229261350512,0.270618796601369,0.203387085946317,0.22329892191681
825,"07-Apr",0.142696010835547,0.274908267834728,0.212131586651747,0.225696676780265
832,"07-Apr",0.151311010856684,0.285780401063915,0.215457091635435,0.232175842988994
840,"07-Apr",0.155119756713911,0.291922222611008,0.222207416916497,0.243125522168535
847,"07-Apr",0.15880789892359,0.292937756521403,0.22686033371921,0.24363007791342
